Name	cz	groupcz	logstellarmass	RA	DEC	Tel	F21	e_F21	rms	limflag	confused	F21corr	eF21corr-rand	eF21corr-sys	deconf-mode	groupid-s	groupmass-s	groupid-b	groupmass-b	dens-s	dens-corr-s	dens-b	dens-corr-b	dist-s	f_dist-s	dist-b	f_dist-b
rf0251	4995.0	4995.0	9.27	24.40503	0.040310000000000006	ALFALFA	1.9	0.09	2.33	0	0	0.0	0.0	0.0	0	10104	11.25	20106	11.24	11.75	11.75	11.75	11.75	2.49	0	2.57	0
rf0253	5184.6	5183.34	9.25	24.678810000000002	-0.34803	GBT	0.07	0.0	0.57	1	0	0.0	0.0	0.0	0	10105	11.24	0	0.0	11.13	11.15	0.0	0.0	4.06	1	0.0	0
rf0254	5064.1	5064.1	10.73	24.69763	1.07186	ALFALFA	0.53	0.0	2.85	1	0	0.0	0.0	0.0	0	10106	12.24	20107	12.16	11.54	11.78	11.56	11.79	0.0	0	0.0	0
rf0256	5275.7	5275.7	9.69	25.060370000000002	-0.5150899999999999	GBT	2.5	0.2	3.46	0	0	0.0	0.0	0.0	0	10107	11.42	20108	11.41	11.3	11.32	10.99	11.06	4.87	1	5.05	1
rf0258	5255.7	5255.7	9.35	25.62891	-0.81932	GBT	1.5	0.1	1.88	0	0	0.0	0.0	0.0	0	10108	11.28	20109	11.24	11.11	11.23	10.82	10.98	6.05	1	6.3	1
rf0259	5480.7	5480.7	9.11	26.264020000000002	-0.30107	GBT	2.27	0.13	3.06	0	0	0.0	0.0	0.0	0	10109	11.18	20110	11.28	10.94	10.97	10.93	10.96	6.71	1	6.47	1
rf0263	5482.8	5550.55	9.15	27.12748	-0.06286	ALFALFA	0.7	0.07	2.75	0	0	0.0	0.0	0.0	0	10110	11.2	20111	11.1	11.44	11.48	11.49	11.53	4.28	1	4.13	1
rf0264	5369.9	5369.9	9.77	27.52964	-0.73992	GBT	1.92	0.12	2.04	0	0	0.0	0.0	0.0	0	10111	11.47	20112	11.42	11.76	11.89	11.83	11.94	3.49	1	3.32	1
rf0267	4885.7	4928.77	9.47	28.497020000000003	-0.75037	AO	7.57	0.08	1.24	0	1	5.34	0.09	1.07	2	10112	12.21	20113	12.27	10.6	10.98	11.63	11.73	0.0	0	0.0	0
rf0268	4832.6	4928.77	8.77	28.533490000000004	-0.74219	GBT	15.08	0.47	4.5	0	1	3.3	0.19	0.66	3	0	0.0	20113	12.27	0.0	0.0	11.63	11.73	0.0	0	0.0	0
rf0270	4929.8	4928.77	10.63	28.59331	-0.62838	AO	1.89	0.04	0.59	0	0	0.0	0.0	0.0	0	10112	12.21	20113	12.27	10.6	10.98	11.63	11.73	0.0	0	0.0	0
rf0271	5563.4	5712.23	10.15	28.609859999999998	-0.21186	AO	0.78	0.03	0.47	0	0	0.0	0.0	0.0	0	10113	12.5	20114	12.56	11.65	11.66	11.69	11.7	0.0	0	0.0	0
rf0272	4887.1	4928.77	8.93	28.623920000000002	-0.52618	AO	0.27	0.02	0.44	0	0	0.0	0.0	0.0	0	10112	12.21	0	0.0	10.6	10.98	0.0	0.0	0.0	0	0.0	0
rf0274	4913.1	4928.77	9.51	28.636440000000004	-0.77007	AO	0.09	0.0	0.82	1	0	0.0	0.0	0.0	0	10112	12.21	20113	12.27	10.6	10.98	11.63	11.73	0.0	0	0.0	0
rf0276	5768.8	5712.23	8.99	28.65178	-0.07143	AO	0.48	0.04	0.61	0	1	0.38	0.02	0.09	1	10113	12.5	0	0.0	11.65	11.66	0.0	0.0	0.0	0	0.0	0
rf0277	5804.5	5712.23	10.87	28.67107	-0.14323	ALFALFA	10.38	0.17	3.28	0	1	10.38	0.17	0.54	1	10113	12.5	20114	12.56	11.65	11.66	11.69	11.7	0.0	0	0.0	0
rf0281	6789.5	6838.45	10.43	28.72135	-0.59702	GBT	0.18	0.0	1.55	1	0	0.0	0.0	0.0	0	10114	11.92	20115	11.81	11.47	11.51	11.45	11.49	5.65	1	5.16	1
rf0630	6887.4	6838.45	8.19	28.757820000000002	-0.62636	AO	0.59	0.02	0.53	0	0	0.0	0.0	0.0	0	0	0.0	20115	11.81	0.0	0.0	11.45	11.49	0.0	0	5.16	1
rf0283	6807.7	6807.7	10.07	28.89963	-0.39118	AO	1.46	0.03	0.52	0	0	0.0	0.0	0.0	0	10115	11.66	20116	11.61	11.65	11.65	11.63	11.63	4.63	1	4.22	1
rf0284	4523.8	4523.8	8.75	29.044059999999998	0.25448000000000004	ALFALFA	1.55	0.1	3.24	0	0	0.0	0.0	0.0	0	0	0.0	20117	11.09	0.0	0.0	10.42	10.89	0.0	0	3.04	1
rf0285	5073.8	5073.8	8.57	29.14503	-1.18268	GBT	1.3	0.04	1.35	0	0	0.0	0.0	0.0	0	0	0.0	20118	11.08	0.0	0.0	10.95	11.24	0.0	0	2.32	1
rf0286	5847.7	5847.7	10.29	29.2286	-0.64022	GBT	0.77	0.0	5.29	1	0	0.0	0.0	0.0	0	10116	11.79	20119	11.68	11.37	11.51	11.81	11.93	2.31	1	2.17	1
rf0287	6756.2	6756.2	10.25	29.272240000000004	-0.46855	GBT	5.51	0.32	4.64	0	0	0.0	0.0	0.0	0	10117	11.76	20120	11.91	11.9	11.9	11.88	11.88	4.1	1	3.74	1
rf0288	6769.9	6769.9	10.07	29.64602	-0.48548	GBT	0.14	0.0	0.91	1	0	0.0	0.0	0.0	0	10118	11.62	20121	11.49	11.6	11.61	11.59	11.59	3.86	1	3.52	1
rf0638	7086.7	7021.43	9.19	29.65873	0.48548	ALFALFA	6.47	0.22	3.06	0	1	2.54	0.08	1.76	1	10119	12.39	20122	12.5	11.59	11.63	11.64	11.68	0.0	0	0.0	0
rf0291	7089.7	7089.7	9.07	29.682440000000003	0.7613	ALFALFA	1.23	0.09	2.71	0	0	0.0	0.0	0.0	0	10120	11.17	20123	11.25	11.41	11.53	11.45	11.59	0.93	0	0.85	0
rf0640	7070.8	7021.43	10.41	29.717909999999996	0.56839	ALFALFA	1.9	0.24	3.1	0	1	1.29	0.13	1.26	1	10119	12.39	20122	12.5	11.59	11.63	11.64	11.68	0.0	0	0.0	0
rf0292	5882.7	5828.59	10.15	29.797459999999997	0.11002	ALFALFA	1.42	0.09	2.56	0	0	0.0	0.0	0.0	0	10121	11.68	20124	11.61	11.54	11.56	11.94	11.94	2.12	0	2.17	0
rf0641	7044.9	7021.43	7.97	29.7975	0.37796	ALFALFA	0.61	0.12	3.26	0	0	0.0	0.0	0.0	0	0	0.0	20122	12.5	0.0	0.0	11.64	11.68	0.0	0	0.0	0
rf0293	6885.2	6885.2	10.45	30.06545	0.19927	ALFALFA	0.4	0.0	2.96	1	0	0.0	0.0	0.0	0	10122	11.94	20125	11.85	11.81	11.81	11.86	11.86	1.96	0	1.78	0
rf0294	5995.3	5978.85	10.37	30.54934	-0.13033	ALFALFA	1.7	0.08	2.97	0	1	3.44	0.17	0.69	2	10123	12.65	20126	12.63	12.62	12.62	12.06	12.06	0.0	0	0.0	0
rf0295	5962.4	5978.85	10.93	30.551709999999996	-0.10088	ALFALFA	3.46	0.1	2.68	0	1	2.11	0.2	0.52	3	10123	12.65	20126	12.63	12.62	12.62	12.06	12.06	0.0	0	0.0	0
rf0296	5018.3	5018.3	8.49	30.922629999999998	1.19755	ALFALFA	1.18	0.07	2.49	0	0	0.0	0.0	0.0	0	0	0.0	20407	11.04	0.0	0.0	10.69	11.02	0.0	0	9.41	1
rf0297	5894.6	5894.6	9.05	31.127309999999998	0.43123	AO	0.06	0.01	0.24	0	0	0.0	0.0	0.0	0	10124	11.17	0	0.0	11.81	11.81	0.0	0.0	2.15	0	0.0	0
rf0298	6064.9	6064.9	9.15	31.196690000000004	0.8351	ALFALFA	0.96	0.09	2.94	0	0	0.0	0.0	0.0	0	10125	11.2	20127	11.16	11.24	11.33	11.42	11.46	3.2	1	3.27	1
rf0299	5951.4	5951.4	8.61	31.200190000000003	1.20783	ALFALFA	1.15	0.09	2.73	0	0	0.0	0.0	0.0	0	0	0.0	20128	11.13	0.0	0.0	11.37	11.64	0.0	0	4.11	1
rf0649	7246.6	7246.6	9.03	31.22965	0.77048	ALFALFA	0.37	0.0	2.99	1	0	0.0	0.0	0.0	0	10126	11.15	0	0.0	10.79	10.95	0.0	0.0	6.39	1	0.0	0
rf0300	5989.5	5989.5	9.19	31.326240000000002	0.055689999999999996	ALFALFA	2.09	0.1	2.42	0	0	0.0	0.0	0.0	0	10127	11.21	20129	11.31	11.25	11.25	11.23	11.23	2.19	0	2.23	0
rf0301	5923.3	5923.3	9.85	31.44329	0.62611	AO	0.1	0.0	0.69	1	0	0.0	0.0	0.0	0	10128	11.5	20130	11.34	11.53	11.53	11.49	11.49	3.16	1	3.22	1
rf0302	6047.7	6047.7	9.85	31.677329999999998	-0.8602200000000001	GBT	6.1	0.16	3.24	0	0	0.0	0.0	0.0	0	10129	11.51	20131	11.71	11.34	11.5	11.4	11.56	3.72	1	3.83	1
rf0303	5993.8	5993.8	8.89	31.74956	1.0137200000000002	ALFALFA	1.94	0.11	3.0	0	1	1.85	0.1	0.69	1	0	0.0	20132	11.16	0.0	0.0	11.43	11.55	0.0	0	4.63	1
rf0305	6165.4	6165.4	8.87	32.20098	0.8007	ALFALFA	0.76	0.06	2.93	0	0	0.0	0.0	0.0	0	0	0.0	20133	11.09	0.0	0.0	11.14	11.21	0.0	0	5.17	1
rf0658	7077.9	7139.56	9.97	32.40044	1.09122	ALFALFA	0.4	0.0	2.87	1	0	0.0	0.0	0.0	0	10130	11.57	20134	11.42	10.4	10.68	12.06	12.06	11.06	1	10.08	1
rf0306	6157.8	6157.8	8.73	32.48746	0.87655	ALFALFA	0.94	0.1	3.16	0	0	0.0	0.0	0.0	0	0	0.0	20135	11.11	0.0	0.0	10.86	11.0	0.0	0	4.44	1
rf0307	5964.2	5996.36	10.03	32.67558	-0.63832	GBT	0.38	0.0	2.27	1	0	0.0	0.0	0.0	0	10131	12.39	20136	12.32	11.77	11.85	11.78	11.86	0.0	0	0.0	0
rf0309	5967.1	5996.36	10.29	32.77673	-0.6551899999999999	GBT	0.84	0.0	4.88	1	0	0.0	0.0	0.0	0	10131	12.39	20136	12.32	11.77	11.85	11.78	11.86	0.0	0	0.0	0
rf0310	6057.8	5996.36	10.55	32.78464	-0.65467	GBT	0.91	0.0	4.88	1	0	0.0	0.0	0.0	0	10131	12.39	20136	12.32	11.77	11.85	11.78	11.86	0.0	0	0.0	0
rf0312	7011.4	7026.1	8.91	32.99953	1.21835	ALFALFA	2.5	0.1	3.05	0	1	2.64	0.15	0.53	2	10132	11.23	20137	11.55	11.45	11.74	10.9	11.25	3.34	1	3.51	1
rf0313	6951.4	7026.1	8.95	33.00179	1.22595	ALFALFA	2.5	0.1	3.05	0	1	0.08	0.19	0.08	3	10132	11.23	0	0.0	11.45	11.74	0.0	0.0	3.34	1	0.0	0
rf0314	6279.2	6279.2	8.49	33.231429999999996	-0.46715	GBT	0.93	0.05	1.31	0	0	0.0	0.0	0.0	0	0	0.0	20138	11.1	0.0	0.0	11.79	11.82	0.0	0	1.11	0
rf0315	6063.4	6063.4	10.77	33.41002	-0.71725	GBT	8.17	0.31	5.13	0	0	0.0	0.0	0.0	0	10133	12.29	20139	12.36	11.35	11.51	12.01	12.06	0.0	0	0.0	0
rf0316	6064.1	6064.1	9.29	33.50763	-0.97744	GBT	1.26	0.09	1.73	0	0	0.0	0.0	0.0	0	10134	11.25	20140	11.24	11.31	11.53	11.74	11.74	1.02	1	0.97	1
rf0318	6205.0	6205.0	8.35	34.198640000000005	-0.65249	GBT	1.42	0.07	1.5	0	1	1.41	0.04	0.76	1	0	0.0	20421	11.04	0.0	0.0	11.58	11.65	0.0	0	2.83	1
rf0319	6487.2	6487.2	11.15	34.27001	1.24431	ALFALFA	2.07	0.11	3.18	0	1	1.88	0.1	1.85	1	10135	12.91	20141	12.85	11.43	11.72	11.41	11.71	0.0	0	0.0	0
rf0321	6206.4	6206.4	8.69	34.74937	-0.60143	GBT	3.03	0.08	1.57	0	0	0.0	0.0	0.0	0	0	0.0	20142	11.38	0.0	0.0	11.2	11.32	0.0	0	4.7	1
rf0324	6962.7	6962.7	10.37	36.50528	1.01809	AO	0.4	0.03	0.55	0	0	0.0	0.0	0.0	0	10136	11.85	20143	11.77	11.4	11.59	11.33	11.53	2.64	1	3.65	1
rf0325	6452.4	6452.4	10.89	36.52817	-0.33171999999999996	GBT	6.84	0.37	5.09	0	0	0.0	0.0	0.0	0	10137	12.46	20144	12.51	11.92	11.93	11.82	11.84	0.0	0	0.0	0
rf0327	6361.5	6361.5	10.89	36.88735	-0.24439	GBT	2.94	0.38	5.13	0	1	2.0	0.31	0.23	1	10138	12.46	20145	12.43	12.23	12.23	12.13	12.13	0.0	0	0.0	0
rf0328	6430.6	6430.6	9.15	37.15255	-0.24656	AO	0.03	0.0	0.34	1	0	0.0	0.0	0.0	0	10139	11.14	0	0.0	12.32	12.32	0.0	0.0	0.9	0	0.0	0
rf0329	6102.7	6102.7	10.39	37.22804	0.37043000000000004	ALFALFA	2.44	0.15	3.47	0	0	0.0	0.0	0.0	0	10140	11.88	20146	11.85	12.05	12.05	12.03	12.03	1.58	1	2.34	0
rf0330	6594.8	6678.25	10.15	37.373540000000006	0.78084	ALFALFA	0.44	0.0	2.94	1	0	0.0	0.0	0.0	0	10141	11.75	20147	11.64	11.96	11.98	11.87	11.89	1.17	1	1.7	1
rf0331	6478.2	6478.2	8.87	37.39127	0.37364	ALFALFA	0.87	0.08	3.18	0	0	0.0	0.0	0.0	0	0	0.0	20148	11.14	0.0	0.0	11.83	11.83	0.0	0	2.4	1
rf0333	6761.7	6678.25	9.39	37.45641	0.81317	AO	0.17	0.01	0.28	0	0	0.0	0.0	0.0	0	10141	11.75	20147	11.64	11.96	11.98	11.87	11.89	1.17	1	1.7	1
rf0334	6652.0	6652.0	10.63	37.48511	1.17917	ALFALFA	0.45	0.0	3.09	1	0	0.0	0.0	0.0	0	10142	12.18	20149	12.1	12.28	12.5	12.2	12.41	0.0	0	0.0	0
rf0677	7124.2	7124.2	9.05	37.6198	1.08784	ALFALFA	0.29	0.0	2.91	1	0	0.0	0.0	0.0	0	10143	11.17	0	0.0	12.29	12.4	0.0	0.0	0.77	1	0.0	0
rf0336	6634.2	6620.09	9.83	37.80533	1.2448700000000001	AO	0.14	0.01	0.3	0	0	0.0	0.0	0.0	0	10144	13.54	20150	11.34	13.0	13.15	13.36	13.65	0.0	0	1.53	1
rf0684	7093.0	6620.09	9.53	37.807320000000004	1.1939600000000001	AO	0.11	0.02	0.32	0	0	0.0	0.0	0.0	0	10145	11.36	20151	11.19	12.26	12.48	13.07	13.28	1.51	1	1.61	1
rf0337	6615.0	6620.09	9.13	37.85893	1.2475	AO	0.02	0.0	0.21	1	0	0.0	0.0	0.0	0	10144	13.54	0	0.0	13.0	13.15	0.0	0.0	0.0	0	0.0	0
rf0339	6153.4	6153.4	9.99	37.90717	-0.13979	ALFALFA	0.81	0.09	2.81	0	0	0.0	0.0	0.0	0	10146	11.58	20152	11.49	11.87	11.87	11.82	11.82	1.58	0	1.76	0
rf0341	6328.4	6579.06	10.09	37.93006	0.90449	ALFALFA	3.69	0.1	3.0	0	0	0.0	0.0	0.0	0	10144	13.54	20153	12.13	13.0	13.15	13.1	13.1	0.0	0	0.0	0
rf0342	6368.0	6368.0	9.67	37.93083	0.29359	ALFALFA	3.71	0.22	5.34	0	0	0.0	0.0	0.0	0	10147	11.41	20154	11.55	12.42	12.42	12.52	12.52	0.79	0	0.91	0
rf0343	6004.2	5969.45	10.01	37.935629999999996	-0.9452200000000001	AO	0.35	0.03	0.86	0	0	0.0	0.0	0.0	0	10148	11.65	20155	11.58	11.49	11.69	11.07	11.26	4.1	1	4.23	1
rf0345	6328.1	6620.09	9.27	37.97671	1.1157299999999999	AO	0.03	0.0	0.25	1	0	0.0	0.0	0.0	0	10144	13.54	20157	11.59	13.0	13.15	13.11	13.41	0.0	0	1.52	1
rf0346	6646.5	6620.09	11.25	37.990809999999996	1.24648	ALFALFA	0.64	0.0	3.06	1	0	0.0	0.0	0.0	0	10144	13.54	20156	13.01	13.0	13.15	13.55	13.85	0.0	0	0.0	0
rf0347	6477.6	6579.06	9.01	37.99755	0.74802	AO	0.03	0.0	0.27	1	0	0.0	0.0	0.0	0	10144	13.54	0	0.0	13.0	13.15	0.0	0.0	0.0	0	0.0	0
rf0348	6581.2	6579.06	10.37	37.99831	0.91007	ALFALFA	2.3	0.12	2.96	0	0	0.0	0.0	0.0	0	10144	13.54	20153	12.13	13.0	13.15	13.1	13.1	0.0	0	0.0	0
rf0349	6738.3	6620.09	9.17	38.022290000000005	1.21	AO	0.03	0.0	0.33	1	0	0.0	0.0	0.0	0	10144	13.54	0	0.0	13.0	13.15	0.0	0.0	0.0	0	0.0	0
rf0350	6323.4	6620.09	10.19	38.04292	1.24745	ALFALFA	0.44	0.0	2.91	1	0	0.0	0.0	0.0	0	10144	13.54	20157	11.59	13.0	13.15	13.11	13.41	0.0	0	1.52	1
rf0688	7154.3	7154.3	8.93	38.07678	0.99275	ALFALFA	0.4	0.0	3.1	1	0	0.0	0.0	0.0	0	10149	11.12	20446	10.91	11.6	11.69	0.0	0.0	13.15	1	0.66	0
rf0351	6567.0	6579.06	9.05	38.0813	0.67189	AO	0.37	0.03	0.71	0	0	0.0	0.0	0.0	0	10144	13.54	20160	11.72	13.0	13.15	12.31	12.31	0.0	0	1.5	1
rf0352	6544.9	6620.09	9.31	38.09016	1.17501	AO	0.03	0.0	0.33	1	0	0.0	0.0	0.0	0	10144	13.54	20157	11.59	13.0	13.15	13.11	13.41	0.0	0	1.52	1
rf0354	6239.1	6229.1	9.17	38.12515	0.23383	AO	0.11	0.01	0.32	0	0	0.0	0.0	0.0	0	10150	12.39	0	0.0	12.92	12.92	0.0	0.0	0.0	0	0.0	0
rf0693	6428.7	6229.1	8.23	38.13261	0.05797000000000001	ALFALFA	0.86	0.05	2.46	0	0	0.0	0.0	0.0	0	0	0.0	20158	11.08	0.0	0.0	12.56	12.56	0.0	0	2.69	1
rf0355	6702.4	6620.09	10.23	38.14625	1.0942399999999999	ALFALFA	0.41	0.0	2.87	1	0	0.0	0.0	0.0	0	10144	13.54	20159	12.07	13.0	13.15	12.6	12.6	0.0	0	0.0	0
rf0356	6532.9	6620.09	9.03	38.15248	0.97644	AO	0.02	0.0	0.21	1	0	0.0	0.0	0.0	0	10144	13.54	0	0.0	13.0	13.15	0.0	0.0	0.0	0	0.0	0
rf0357	6532.9	6620.09	9.05	38.15339	1.09358	AO	0.59	0.02	0.57	0	0	0.0	0.0	0.0	0	10144	13.54	20159	12.07	13.0	13.15	12.6	12.6	0.0	0	0.0	0
rf0358	6577.4	6579.06	9.09	38.159240000000004	0.5944699999999999	ALFALFA	1.15	0.1	3.08	0	0	0.0	0.0	0.0	0	10144	13.54	20160	11.72	13.0	13.15	12.31	12.31	0.0	0	1.5	1
rf0359	6177.5	6579.06	10.03	38.16373	0.6176699999999999	ALFALFA	1.3	0.11	3.07	0	0	0.0	0.0	0.0	0	10144	13.54	20161	11.54	13.0	13.15	12.54	12.54	0.0	0	1.32	0
rf0361	6219.1	6229.1	10.73	38.16734	0.26013000000000003	ALFALFA	1.02	0.0	4.97	1	0	0.0	0.0	0.0	0	10150	12.39	20162	12.31	12.92	12.92	12.48	12.48	0.0	0	0.0	0
rf0362	6764.8	6620.09	10.29	38.17738	0.9705600000000001	ALFALFA	0.46	0.0	2.94	1	0	0.0	0.0	0.0	0	10144	13.54	20159	12.07	13.0	13.15	12.6	12.6	0.0	0	0.0	0
rf0363	6885.6	6579.06	8.89	38.197829999999996	0.67807	ALFALFA	2.21	0.11	3.09	0	0	0.0	0.0	0.0	0	0	0.0	20160	11.72	0.0	0.0	12.31	12.31	0.0	0	1.5	1
rf0364	6738.6	6620.09	9.25	38.20418	1.16394	ALFALFA	1.14	0.11	2.91	0	0	0.0	0.0	0.0	0	10144	13.54	20159	12.07	13.0	13.15	12.6	12.6	0.0	0	0.0	0
rf0366	6146.6	6146.6	8.77	38.20901	-0.35325	GBT	0.98	0.08	1.39	0	0	0.0	0.0	0.0	0	0	0.0	20163	11.12	0.0	0.0	11.97	11.97	0.0	0	2.26	0
rf0365	6353.5	6579.06	8.95	38.209309999999995	0.6610699999999999	AO	0.03	0.0	0.32	1	0	0.0	0.0	0.0	0	10144	13.54	0	0.0	13.0	13.15	0.0	0.0	0.0	0	0.0	0
rf0369	6362.7	6620.09	9.31	38.23317	1.23079	AO	0.03	0.0	0.23	1	0	0.0	0.0	0.0	0	10144	13.54	20165	11.81	13.0	13.15	12.31	12.47	0.0	0	2.08	1
rf0371	6923.4	6579.06	9.93	38.2537	0.67419	AO	0.1	0.0	0.68	1	0	0.0	0.0	0.0	0	10151	11.57	20160	11.72	13.46	13.46	12.31	12.31	0.59	0	1.5	1
rf0372	6735.4	6791.45	10.39	38.25524	0.42091999999999996	GBT	0.45	0.0	2.48	1	0	0.0	0.0	0.0	0	10152	11.92	20164	11.81	11.7	11.7	12.11	12.11	0.96	0	2.04	1
rf0375	6316.8	6316.8	10.33	38.381609999999995	1.14002	ALFALFA	1.93	0.09	3.01	0	0	0.0	0.0	0.0	0	10144	13.54	20165	11.81	13.0	13.15	12.31	12.47	0.0	0	0.89	1
rf0376	6596.3	6665.9	9.25	38.46348	1.08091	AO	0.05	0.01	0.25	0	0	0.0	0.0	0.0	0	10144	13.54	0	0.0	13.0	13.15	0.0	0.0	0.0	0	0.0	0
rf0377	6735.5	6665.9	10.47	38.46521	1.13719	ALFALFA	0.47	0.0	3.08	1	0	0.0	0.0	0.0	0	10144	13.54	20166	11.85	13.0	13.15	12.13	12.3	0.0	0	1.14	1
rf0378	6618.6	6618.6	9.59	38.48449	0.9240799999999999	ALFALFA	2.48	0.09	2.83	0	0	0.0	0.0	0.0	0	10144	13.54	20167	11.46	13.0	13.15	12.56	12.56	0.0	0	1.36	1
rf0379	6384.5	6384.5	8.57	38.67098	0.8115100000000001	ALFALFA	1.44	0.09	3.02	0	0	0.0	0.0	0.0	0	0	0.0	20168	11.2	0.0	0.0	12.07	12.07	0.0	0	1.8	1
rf0380	6620.6	6620.6	10.25	39.09852	0.70868	ALFALFA	6.32	0.15	3.26	0	0	0.0	0.0	0.0	0	10153	11.76	20169	11.94	11.47	11.52	11.61	11.65	1.56	1	2.85	1
rf0382	6761.6	6761.6	10.03	39.69932	1.22255	AO	0.16	0.0	1.09	1	0	0.0	0.0	0.0	0	10154	11.59	20170	11.46	11.45	11.73	11.56	11.84	2.48	1	4.03	1
rf0383	6184.9	6184.9	9.95	39.79407	1.14342	AO	0.17	0.0	1.09	1	0	0.0	0.0	0.0	0	10155	11.67	20171	11.55	11.29	11.54	11.33	11.57	2.4	1	3.9	1
rf0384	7052.4	7135.9	8.67	40.200379999999996	1.10484	ALFALFA	1.18	0.09	2.97	0	0	0.0	0.0	0.0	0	0	0.0	20172	11.69	0.0	0.0	11.29	11.5	0.0	0	5.66	1
rf0706	7232.1	7135.9	9.83	40.29148	1.11816	ALFALFA	1.67	0.08	2.97	0	1	2.3	0.17	0.46	2	10156	11.48	20172	11.69	10.53	10.8	11.29	11.5	8.21	1	5.66	1
rf0385	6563.2	6563.2	9.79	40.39573	1.23488	ALFALFA	2.86	0.12	3.03	0	0	0.0	0.0	0.0	0	10157	11.47	20173	11.55	11.5	11.79	11.46	11.75	3.47	1	5.51	1
rf0386	6647.4	6647.4	9.91	40.55704	0.38282	AO	0.28	0.04	0.85	0	0	0.0	0.0	0.0	0	10158	11.53	20174	11.4	11.62	11.62	11.51	11.51	3.88	1	5.32	1
rf0387	6723.3	6723.3	9.07	40.56017	0.8778600000000001	ALFALFA	1.36	0.14	3.51	0	0	0.0	0.0	0.0	0	10159	11.16	20175	11.26	11.32	11.41	11.77	11.8	3.8	1	6.09	1
rf0388	6819.0	6819.0	9.51	41.00631	0.17637	AO	0.39	0.02	0.42	0	0	0.0	0.0	0.0	0	10160	11.35	20176	11.18	11.47	11.47	11.41	11.41	3.86	0	3.62	0
rf0389	6652.4	6652.4	9.59	41.06836	0.34164	AO	0.23	0.02	0.34	0	0	0.0	0.0	0.0	0	10161	11.37	20177	11.2	11.38	11.38	11.39	11.39	3.91	1	3.67	1
rf0390	7005.8	7005.8	9.39	41.44843	-0.24081	GBT	1.35	0.08	1.87	0	0	0.0	0.0	0.0	0	10162	11.29	20178	11.32	11.78	11.78	11.95	11.95	1.71	0	1.61	0
rf0391	6953.5	6953.5	8.81	41.51956	-0.01295	ALFALFA	0.9	0.1	2.77	0	0	0.0	0.0	0.0	0	0	0.0	20179	11.16	0.0	0.0	12.05	12.05	0.0	0	1.65	0
rf0711	7100.2	7090.05	8.97	41.80853	-0.84993	AO	0.21	0.03	0.68	0	0	0.0	0.0	0.0	0	10163	11.13	0	0.0	12.26	12.34	0.0	0.0	1.73	1	0.0	0
rf0394	6445.2	6525.25	10.67	41.86615	-0.28506	S05-GB300	4.61	0.58	2.67	0	1	4.46	0.18	2.56	1	10164	12.33	20180	12.42	12.35	12.35	12.5	12.5	0.0	0	0.0	0
rf0395	6605.3	6525.25	10.21	41.86868	-0.26814	GBT	6.56	0.23	3.67	0	1	4.1	0.14	3.95	1	10164	12.33	20180	12.42	12.35	12.35	12.5	12.5	0.0	0	0.0	0
rf0713	6292.5	6292.5	8.81	41.883390000000006	-1.2463600000000001	GBT	2.84	0.11	2.8	0	0	0.0	0.0	0.0	0	0	0.0	20181	11.37	0.0	0.0	11.82	12.12	0.0	0	2.17	1
rf0716	7051.5	6989.4	9.97	42.14356	-0.99308	AO	3.15	0.08	1.28	0	0	0.0	0.0	0.0	0	10165	11.63	20182	11.82	12.98	13.0	12.97	12.99	0.73	1	0.76	0
rf0396	6530.2	6530.2	10.83	42.16118	-0.2713	GBT	0.86	0.0	4.94	1	0	0.0	0.0	0.0	0	10166	12.38	20183	12.31	12.54	12.54	12.57	12.57	0.0	0	0.0	0
rf0397	6498.1	6498.1	10.75	42.21179	-0.7673399999999999	GBT	5.15	0.31	4.79	0	0	0.0	0.0	0.0	0	10167	12.29	20184	12.32	12.58	12.58	12.66	12.66	0.0	0	0.0	0
rf0398	6927.3	6989.4	9.39	42.22804	-0.96667	GBT	1.81	0.11	3.61	0	0	0.0	0.0	0.0	0	10165	11.63	20182	11.82	12.98	13.0	12.97	12.99	0.73	1	0.76	0
rf0719	7137.2	7072.37	10.91	42.36649	-0.87305	S05-GB300	5.7	0.66	2.69	0	1	5.65	0.17	4.63	1	10168	12.88	20185	12.68	12.86	12.86	12.74	12.77	0.0	0	0.0	0
rf0720	7118.5	7072.37	9.29	42.38738	-0.78438	AO	1.13	0.04	0.78	0	0	0.0	0.0	0.0	0	10168	12.88	20185	12.68	12.86	12.86	12.74	12.77	0.0	0	0.0	0
rf0399	6589.7	6589.7	9.39	42.39762	-0.72341	GBT	2.06	0.11	1.75	0	0	0.0	0.0	0.0	0	10169	11.29	20186	11.38	13.48	13.48	13.02	13.02	0.4	0	0.75	0
rf0723	7061.2	7072.37	8.97	42.407270000000004	-0.8425	AO	1.0	0.05	0.81	0	1	0.56	0.03	0.52	1	10168	12.88	20185	12.68	12.86	12.86	12.74	12.77	0.0	0	0.0	0
rf0400	6605.4	6605.4	10.31	42.42065	-0.52327	GBT	5.39	0.13	2.34	0	0	0.0	0.0	0.0	0	10170	11.8	20187	11.94	12.99	12.99	12.68	12.68	0.9	0	1.26	0
rf0724	7049.3	7049.3	10.35	42.47343	-1.0034	S05-AO	2.73	0.37	1.52	0	0	0.0	0.0	0.0	0	10168	12.88	20188	12.27	12.86	12.86	12.87	12.87	0.0	0	0.0	0
